Year,Horsepower,Cylinders,Mileage,Price,Age
2016,293.0,6.0,27,30495,9
2016,295.0,6.0,25,43895,9
2016,293.0,6.0,25,33095,9
2016,360.0,8.0,22,44595,9
2016,295.0,6.0,27,42390,9
2016,293.0,6.0,27,36995,9
2016,295.0,6.0,27,41295,9
2016,295.0,6.0,25,44990,9
2017,295.0,6.0,26,37495,8
2017,295.0,6.0,26,42490,8
2017,295.0,6.0,25,40095,8
2017,360.0,8.0,22,42095,8
2017,295.0,6.0,26,29995,8
2017,360.0,8.0,22,44695,8
2017,295.0,6.0,26,41395,8
2017,295.0,6.0,25,43995,8
2017,295.0,6.0,25,45090,8
2017,295.0,6.0,25,32595,8
1991,100.0,4.0,24,2000,34
1991,141.0,6.0,24,2000,34
1992,100.0,4.0,26,2000,33
1992,141.0,6.0,24,2000,33
1993,141.0,6.0,26,2000,32
1993,100.0,4.0,24,2000,32
1996,199.0,6.0,15,2000,29
1996,145.0,6.0,14,2000,29
1996,145.0,6.0,15,2000,29
1996,145.0,6.0,15,2000,29
1996,145.0,6.0,14,2000,29
1997,200.0,6.0,17,2000,28
1997,200.0,6.0,17,2123,28
1997,200.0,6.0,17,2074,28
1997,200.0,6.0,18,2000,28
1998,200.0,6.0,17,2301,27
1998,200.0,6.0,18,2079,27
1998,200.0,6.0,17,2256,27
1998,200.0,6.0,17,2169,27
1996,199.0,6.0,13,2000,29
1996,145.0,6.0,13,2000,29
1996,199.0,6.0,13,2000,29
1996,145.0,6.0,13,2000,29
1997,200.0,6.0,17,2000,28
1997,200.0,6.0,17,2000,28
1997,200.0,6.0,17,2000,28
1997,200.0,6.0,17,2000,28
1998,235.0,6.0,17,2080,27
1998,235.0,6.0,17,2107,27
2015,329.0,6.0,28,55850,10
2015,550.0,8.0,23,93600,10
2015,329.0,6.0,29,53350,10
2015,302.0,6.0,29,57100,10
2015,302.0,6.0,28,54800,10
2015,302.0,6.0,27,59000,10
2015,195.0,4.0,38,54300,10
2015,402.0,8.0,26,67750,10
2015,302.0,6.0,29,52300,10
2015,577.0,8.0,22,100600,10
2015,577.0,8.0,21,103200,10
2015,302.0,6.0,29,52300,10
2015,329.0,6.0,28,64850,10
2015,195.0,4.0,38,54300,10
2015,402.0,8.0,26,59400,10
2015,329.0,6.0,29,61350,10
2015,195.0,4.0,42,51800,10
2015,302.0,6.0,27,59000,10
2015,302.0,6.0,28,54800,10
2015,195.0,4.0,42,51800,10
2015,329.0,6.0,29,62350,10
2016,329.0,6.0,29,63100,9
2016,302.0,6.0,27,59900,9
2016,302.0,6.0,27,59900,9
2016,195.0,4.0,38,55150,9
2016,302.0,6.0,29,53100,9
2016,329.0,6.0,28,65600,9
2016,577.0,8.0,22,101700,9
2016,302.0,6.0,29,53100,9
2016,302.0,6.0,28,55600,9
2016,329.0,6.0,29,54200,9
2016,402.0,8.0,26,60300,9
2016,329.0,6.0,29,62250,9
2016,195.0,4.0,38,55150,9
2016,302.0,6.0,28,55600,9
2016,402.0,8.0,26,68700,9
2016,577.0,8.0,21,104300,9
2016,195.0,4.0,42,52650,9
2016,195.0,4.0,42,52650,9
2016,329.0,6.0,28,56700,9
2017,329.0,6.0,29,62600,8
2017,241.0,4.0,29,54650,8
2017,241.0,4.0,29,54650,8
2017,329.0,6.0,28,57050,8
2017,241.0,4.0,30,52150,8
2017,241.0,4.0,30,52150,8
2017,329.0,6.0,29,54550,8
2017,402.0,8.0,26,60650,8
2017,402.0,8.0,25,69100,8
2012,255.0,8.0,16,31460,13
2012,225.0,8.0,17,26630,13
2012,225.0,8.0,17,27630,13
2012,225.0,8.0,17,28985,13
2012,225.0,8.0,17,27840,13
2012,255.0,8.0,16,30560,13
2013,225.0,8.0,17,27325,12
2013,255.0,8.0,16,31485,12
2013,225.0,8.0,17,30145,12
2013,225.0,8.0,17,28785,12
2013,225.0,8.0,17,28540,12
2013,255.0,8.0,16,32385,12
2014,225.0,8.0,16,28600,11
2014,255.0,8.0,16,32760,11
2014,225.0,8.0,16,30060,11
2014,225.0,8.0,16,31420,11
2014,255.0,8.0,16,33660,11
2014,225.0,8.0,16,29815,11
2012,225.0,8.0,16,28760,13
2012,255.0,8.0,15,34320,13
2012,255.0,8.0,15,35620,13
2012,255.0,8.0,15,34160,13
2012,225.0,8.0,16,31200,13
2012,255.0,8.0,15,31855,13
2013,255.0,8.0,15,35245,12
2013,255.0,8.0,15,36545,12
2013,255.0,8.0,15,32785,12
2013,255.0,8.0,15,35085,12
2013,225.0,8.0,16,29455,12
2013,225.0,8.0,16,31900,12
2014,225.0,8.0,16,32675,11
2014,255.0,8.0,15,37320,11
2014,255.0,8.0,15,36020,11
2014,255.0,8.0,15,35860,11
2014,255.0,8.0,15,33560,11
2014,225.0,8.0,16,30230,11
1999,349.0,8.0,21,5878,26
2000,349.0,8.0,21,6120,25
2003,108.0,4.0,38,10775,22
2003,108.0,4.0,36,11575,22
2003,108.0,4.0,38,10245,22
2003,108.0,4.0,36,11045,22
2004,108.0,4.0,38,10885,21
2004,108.0,4.0,36,11685,21
2004,108.0,4.0,36,11155,21
2004,108.0,4.0,38,10355,21
2005,108.0,4.0,38,10985,20
2005,108.0,4.0,36,11255,20
2005,108.0,4.0,36,11785,20
2005,108.0,4.0,38,10455,20
2010,162.0,4.0,26,27799,15
2010,265.0,6.0,24,32599,15
2011,265.0,6.0,24,32599,14
2011,162.0,4.0,27,27999,14
2012,162.0,4.0,27,28299,13
2012,265.0,6.0,24,32599,13
2012,162.0,4.0,27,27999,13
2010,162.0,4.0,27,24699,15
2010,162.0,4.0,28,20699,15
2010,265.0,6.0,24,29089,15
2010,162.0,4.0,27,21699,15
2010,265.0,6.0,25,28089,15
2011,162.0,4.0,28,24699,14
2011,162.0,4.0,28,19999,14
2011,162.0,4.0,28,18999,14
2011,265.0,6.0,25,29089,14
2012,162.0,4.0,28,19499,13
2012,162.0,4.0,28,20499,13
2012,162.0,4.0,28,24699,13
2012,265.0,6.0,25,29089,13
2012,162.0,4.0,28,24699,13
2015,245.0,4.0,28,30095,10
2015,245.0,4.0,28,33495,10
2015,245.0,4.0,30,28100,10
2015,245.0,4.0,30,31500,10
2015,315.0,6.0,24,40095,10
2015,315.0,6.0,27,38100,10
2015,245.0,4.0,28,37595,10
2015,245.0,4.0,30,35600,10
2016,245.0,4.0,30,28700,9
2016,245.0,4.0,28,30695,9
2016,245.0,4.0,30,31790,9
2016,245.0,4.0,28,37595,9
2016,315.0,6.0,24,40900,9
2016,245.0,4.0,28,33785,9
2016,245.0,4.0,30,35600,9
2017,245.0,4.0,29,28950,8
2017,245.0,4.0,27,37595,8
2017,315.0,6.0,24,40900,8
2017,245.0,4.0,27,30945,8
2017,245.0,4.0,27,33785,8
2017,245.0,4.0,29,31790,8
2017,245.0,4.0,29,35600,8
1993,170.0,6.0,26,2000,32
1993,170.0,6.0,26,2000,32
1994,170.0,6.0,26,2000,31
1994,170.0,6.0,26,2000,31
1994,170.0,6.0,26,2000,31
1994,170.0,6.0,26,2000,31
1995,205.0,6.0,26,2000,30
1995,205.0,6.0,26,2000,30
1995,205.0,6.0,26,2000,30
1995,225.0,6.0,26,2000,30
1997,205.0,6.0,26,2000,28
1997,205.0,6.0,26,2000,28
1998,205.0,6.0,27,2000,27
1998,205.0,6.0,27,2098,27
1999,205.0,6.0,27,2210,26
1999,205.0,6.0,27,2107,26
1999,205.0,6.0,27,2320,26
2013,145.0,4.0,37,18595,12
2013,148.0,4.0,37,18595,12
2013,148.0,4.0,38,19895,12
2013,145.0,4.0,37,20895,12
2013,148.0,4.0,37,20895,12
2013,148.0,4.0,38,17595,12
2014,166.0,4.0,34,19600,11
2014,173.0,4.0,34,19600,11
2015,173.0,4.0,33,19800,10
2015,173.0,4.0,34,18800,10
2016,173.0,4.0,33,18800,9
2016,173.0,4.0,33,19800,9
2017,173.0,4.0,32,18800,8
2017,173.0,4.0,32,19800,8
2010,138.0,4.0,30,17195,15
2010,138.0,4.0,30,19795,15
2010,138.0,4.0,31,15995,15
2010,138.0,4.0,31,18995,15
2011,138.0,4.0,31,15995,14
2011,138.0,4.0,31,19495,14
2011,138.0,4.0,30,17195,14
2011,138.0,4.0,30,20295,14
2012,138.0,4.0,30,17195,13
2012,138.0,4.0,31,15995,13
2012,138.0,4.0,31,19495,13
2012,138.0,4.0,30,20295,13
2015,173.0,4.0,35,22600,10
2015,145.0,4.0,37,21700,10
2015,145.0,4.0,38,18250,10
2015,145.0,4.0,37,17250,10
2015,166.0,4.0,35,22600,10
2015,173.0,4.0,34,21600,10
2015,145.0,4.0,37,21700,10
2016,173.0,4.0,35,21250,9
2016,145.0,4.0,38,18250,9
2016,166.0,4.0,35,21250,9
2016,145.0,4.0,37,21700,9
2016,173.0,4.0,34,20250,9
2016,145.0,4.0,37,17250,9
2016,145.0,4.0,37,21700,9
2016,145.0,4.0,38,19700,9
2017,147.0,4.0,38,18150,8
2017,147.0,4.0,37,22350,8
2017,147.0,4.0,38,18150,8
2017,128.0,4.0,40,20650,8
2017,147.0,4.0,36,17150,8
2017,147.0,4.0,37,22350,8
2017,201.0,4.0,33,22750,8
2017,201.0,4.0,30,21650,8
2017,147.0,4.0,38,20250,8
2000,275.0,8.0,25,2905,25
2000,300.0,8.0,25,3257,25
2001,300.0,8.0,25,44011,24
2001,275.0,8.0,25,40436,24
2002,300.0,8.0,25,47660,23
2002,300.0,8.0,25,45265,23
2002,275.0,8.0,25,42130,23
1990,165.0,6.0,25,2000,35
1990,165.0,6.0,25,2000,35
1990,165.0,6.0,25,2000,35
1990,165.0,6.0,25,2000,35
2009,166.0,4.0,23,22785,16
2009,166.0,4.0,25,25770,16
2009,166.0,4.0,23,23270,16
2009,166.0,4.0,24,23585,16
2009,166.0,4.0,25,20275,16
2009,166.0,4.0,25,24085,16
2009,166.0,4.0,24,25285,16
2009,166.0,4.0,24,21475,16
2009,166.0,4.0,25,24070,16
2009,166.0,4.0,25,22385,16
2010,166.0,4.0,24,23885,15
2010,166.0,4.0,25,22635,15
2010,166.0,4.0,25,24335,15
2010,166.0,4.0,24,25585,15
2010,166.0,4.0,25,20525,15
2010,166.0,4.0,24,21775,15
2010,166.0,4.0,25,24320,15
2011,166.0,4.0,24,24185,14
2011,166.0,4.0,24,22075,14
2011,166.0,4.0,25,20825,14
2011,166.0,4.0,25,22935,14
2009,189.0,4.0,27,43995,16
2009,218.0,4.0,26,54990,16
2009,189.0,4.0,27,47250,16
2010,189.0,4.0,27,47250,15
2010,218.0,4.0,26,54990,15
2011,189.0,4.0,27,51845,14
2011,217.0,4.0,26,54990,14
2011,217.0,4.0,26,57950,14
2015,288.0,6.0,22,49305,10
2015,288.0,6.0,24,39050,10
2015,288.0,6.0,24,43450,10
2015,288.0,6.0,22,45450,10
2015,288.0,6.0,24,47305,10
2016,288.0,6.0,22,43660,9
2016,288.0,6.0,22,49515,9
2016,288.0,6.0,22,39065,9
2016,288.0,6.0,22,47515,9
2016,288.0,6.0,22,45660,9
2017,288.0,6.0,22,39065,8
2017,288.0,6.0,22,45765,8
2017,288.0,6.0,22,47625,8
2017,288.0,6.0,22,43765,8
2017,288.0,6.0,22,49625,8
2015,138.0,4.0,30,29450,10
2015,138.0,4.0,30,27655,10
2015,138.0,4.0,30,25565,10
2015,138.0,4.0,33,29435,10
2015,138.0,4.0,33,27950,10
2015,138.0,4.0,33,24065,10
2015,138.0,4.0,33,26155,10
2015,138.0,4.0,30,30935,10
2016,138.0,4.0,30,31285,9
2016,138.0,4.0,30,25565,9
2016,138.0,4.0,33,28300,9
2016,138.0,4.0,33,29785,9
2016,153.0,4.0,32,28850,9
2016,138.0,4.0,33,24065,9
2016,153.0,4.0,34,27350,9
2016,138.0,4.0,30,29800,9
2016,138.0,4.0,33,26355,9
2016,138.0,4.0,30,27855,9
2017,138.0,4.0,30,31965,8
2017,138.0,4.0,33,26865,8
2017,138.0,4.0,30,30565,8
2017,138.0,4.0,34,25565,8
2017,138.0,4.0,31,27065,8
2017,138.0,4.0,30,28365,8
2017,138.0,4.0,33,30465,8
2017,138.0,4.0,33,24365,8
2017,138.0,4.0,30,25865,8
2017,138.0,4.0,33,29065,8
2008,225.0,6.0,19,29099,17
2008,225.0,6.0,19,29099,17
2008,225.0,6.0,22,27599,17
2008,225.0,6.0,22,27599,17
2010,225.0,6.0,21,29999,15
2010,225.0,6.0,19,31499,15
2010,225.0,6.0,21,27999,15
2011,225.0,6.0,21,28299,14
2011,225.0,6.0,21,32099,14
2011,225.0,6.0,19,33599,14
2007,242.0,6.0,23,26395,18
2007,242.0,6.0,23,28895,18
2007,242.0,6.0,23,23895,18
2008,250.0,6.0,23,29895,17
2008,250.0,6.0,23,23995,17
2016,252.0,4.0,26,42070,9
2016,252.0,4.0,26,44710,9
2017,197.0,4.0,28,39570,8
2017,252.0,4.0,26,44960,8
2017,197.0,4.0,29,35870,8
2017,252.0,4.0,26,42320,8
2017,197.0,4.0,28,37720,8
2017,197.0,4.0,29,37720,8
2004,275.0,6.0,18,33570,21
2004,275.0,6.0,18,38120,21
2004,275.0,6.0,18,31320,21
2004,275.0,6.0,18,35870,21
2005,275.0,6.0,18,33810,20
2005,275.0,6.0,17,36060,20
2005,300.0,8.0,19,38160,20
2005,275.0,6.0,17,31945,20
2005,300.0,8.0,18,40235,20
2005,275.0,6.0,18,29695,20
2006,291.0,6.0,18,33160,19
2006,300.0,8.0,18,37600,19
2006,291.0,6.0,18,29630,19
2006,291.0,6.0,19,30910,19
2006,300.0,8.0,19,35350,19
2006,291.0,6.0,19,27380,19
2005,275.0,6.0,17,36115,20
2005,275.0,6.0,18,29780,20
2005,275.0,6.0,18,33865,20
2005,275.0,6.0,17,32030,20
2007,291.0,6.0,20,32960,18
2007,291.0,6.0,20,26760,18
2007,291.0,6.0,20,30770,18
2007,302.0,8.0,20,34990,18
2007,291.0,6.0,20,28950,18
2007,302.0,8.0,19,37190,18
2008,285.0,6.0,20,34020,17
2008,285.0,6.0,20,27980,17
2008,300.0,8.0,19,37105,17
2008,300.0,8.0,20,34970,17
2008,285.0,6.0,20,30115,17
2008,285.0,6.0,20,31885,17
2009,285.0,6.0,20,35615,16
2009,300.0,8.0,21,36535,16
2009,285.0,6.0,20,30625,16
2009,285.0,6.0,20,32760,16
2009,300.0,8.0,20,38670,16
2009,285.0,6.0,20,33480,16
2003,660.0,12.0,12,643330,22
2014,200.0,4.0,30,38325,11
2014,200.0,4.0,30,42095,11
2014,200.0,4.0,30,35595,11
2015,200.0,4.0,30,39545,10
2015,200.0,4.0,30,42745,10
2015,200.0,4.0,30,36145,10
2016,200.0,4.0,30,31995,9
2010,152.0,4.0,22,22075,15
2010,261.0,6.0,19,25645,15
2010,261.0,6.0,20,24775,15
2010,261.0,6.0,19,28850,15
2010,261.0,6.0,19,30900,15
2010,152.0,4.0,23,17520,15
2010,261.0,6.0,20,25125,15
2010,261.0,6.0,20,23245,15
2010,261.0,6.0,19,27825,15
2010,152.0,4.0,23,18825,15
2011,261.0,6.0,19,25979,14
2011,261.0,6.0,20,25279,14
2011,261.0,6.0,19,28279,14
2011,152.0,4.0,23,17595,14
2011,261.0,6.0,19,29150,14
2011,152.0,4.0,22,22479,14
2012,152.0,4.0,23,19299,13
2012,152.0,4.0,23,17899,13
2012,261.0,6.0,19,28699,13
2012,261.0,6.0,20,25699,13
2012,152.0,4.0,22,22799,13
2012,261.0,6.0,19,29550,13
2012,261.0,6.0,19,26299,13
2015,182.0,4.0,29,26270,10
2015,182.0,4.0,32,26170,10
2015,182.0,4.0,29,27920,10
2015,182.0,4.0,32,28170,10
2015,182.0,4.0,32,31920,10
2015,182.0,4.0,29,33670,10
2015,182.0,4.0,32,24520,10
2015,182.0,4.0,32,22120,10
2015,182.0,4.0,29,29920,10
2016,182.0,4.0,32,22600,9
2016,182.0,4.0,29,31490,9
2016,182.0,4.0,32,29740,9
2016,182.0,4.0,29,26960,9
2016,182.0,4.0,29,28200,9
2016,182.0,4.0,32,25210,9
2016,182.0,4.0,32,26450,9
2017,182.0,4.0,32,25510,8
2017,182.0,4.0,28,27260,8
2017,182.0,4.0,32,26750,8
2017,182.0,4.0,32,23100,8
2017,182.0,4.0,28,31790,8
2017,182.0,4.0,32,30040,8
2017,182.0,4.0,28,28500,8
2014,429.0,8.0,23,61250,11
2014,429.0,8.0,23,68500,11
2015,429.0,8.0,23,61500,10
2015,429.0,8.0,23,68750,10
2016,429.0,8.0,23,68750,9
2016,429.0,8.0,23,61500,9
1990,156.0,6.0,24,2000,35
1991,156.0,6.0,23,2000,34
2015,200.0,4.0,39,40580,10
2016,200.0,4.0,39,41020,9
2017,200.0,4.0,39,41820,8
2001,210.0,6.0,24,31505,24
2002,210.0,6.0,27,31505,23
2003,210.0,6.0,27,31725,22
2004,225.0,6.0,27,31725,21
2005,225.0,6.0,27,32175,20
2006,218.0,6.0,27,32300,19
2015,268.0,6.0,31,37700,10
2015,268.0,6.0,31,40440,10
2016,268.0,6.0,31,38100,9
2017,268.0,6.0,30,38900,8
2015,420.0,8.0,20,85795,10
2015,420.0,8.0,21,83195,10
2015,420.0,8.0,21,78695,10
2015,420.0,8.0,20,87070,10
2015,420.0,8.0,20,77295,10
2015,420.0,8.0,21,74695,10
2015,420.0,8.0,20,82570,10
2015,420.0,8.0,22,92275,10
2015,420.0,8.0,22,75970,10
2015,420.0,8.0,20,81295,10
2015,420.0,8.0,22,84470,10
2015,420.0,8.0,20,78570,10
2015,420.0,8.0,20,94875,10
2015,420.0,8.0,22,79970,10
2016,420.0,8.0,22,80045,9
2016,420.0,8.0,21,82645,9
2016,420.0,8.0,21,87145,9
2016,420.0,8.0,22,75970,9
2016,420.0,8.0,21,78570,9
2016,420.0,8.0,22,84545,9
2016,420.0,8.0,22,92350,9
2016,420.0,8.0,21,94950,9
2017,420.0,8.0,20,83995,8
2017,420.0,8.0,22,95195,8
2017,420.0,8.0,22,81395,8
2017,420.0,8.0,20,88495,8
2017,420.0,8.0,20,78995,8
2017,420.0,8.0,22,76395,8
2017,420.0,8.0,20,97795,8
2017,420.0,8.0,22,85895,8
2011,403.0,8.0,18,67350,14
2011,403.0,8.0,18,69740,14
2011,403.0,8.0,18,62160,14
2012,403.0,8.0,18,69640,13
2012,403.0,8.0,18,63060,13
2012,403.0,8.0,18,67250,13
2013,403.0,8.0,18,69640,12
2013,403.0,8.0,18,63060,12
2013,403.0,8.0,18,67250,12
2011,332.0,8.0,23,88435,14
2011,332.0,8.0,23,76685,14
2011,332.0,8.0,23,85935,14
2011,332.0,8.0,23,74135,14
2012,332.0,8.0,23,76400,13
2012,332.0,8.0,23,83295,13
2012,332.0,8.0,23,85845,13
2012,332.0,8.0,23,73850,13
2013,332.0,8.0,23,74425,12
2013,332.0,8.0,23,83870,12
2013,332.0,8.0,23,76975,12
2013,332.0,8.0,23,86420,12
2015,420.0,8.0,21,80195,10
2015,420.0,8.0,21,84070,10
2015,420.0,8.0,21,91875,10
2015,420.0,8.0,22,76970,10
2015,420.0,8.0,21,71695,10
2015,420.0,8.0,22,72970,10
2015,420.0,8.0,21,75570,10
2015,420.0,8.0,22,81470,10
2015,420.0,8.0,21,82795,10
2015,420.0,8.0,21,78295,10
2015,420.0,8.0,21,75695,10
2015,420.0,8.0,21,79570,10
2015,420.0,8.0,21,74295,10
2015,420.0,8.0,22,89275,10
2016,420.0,8.0,22,81545,9
2016,420.0,8.0,22,89350,9
2016,420.0,8.0,21,79645,9
2016,420.0,8.0,21,84145,9
2016,420.0,8.0,21,91950,9
2016,420.0,8.0,22,77045,9
2016,420.0,8.0,21,75570,9
2016,420.0,8.0,22,72970,9
2017,420.0,8.0,22,92195,8
2017,420.0,8.0,20,80995,8
2017,420.0,8.0,22,82895,8
2017,420.0,8.0,20,85495,8
2017,420.0,8.0,20,94795,8
2017,420.0,8.0,20,75995,8
2017,420.0,8.0,22,73395,8
2017,420.0,8.0,22,78395,8
2009,177.0,4.0,31,31975,16
2009,177.0,4.0,27,33725,16
2009,177.0,4.0,31,29645,16
2009,177.0,4.0,27,31395,16
2010,177.0,4.0,27,34120,15
2010,177.0,4.0,31,32370,15
2010,177.0,4.0,27,31610,15
2010,177.0,4.0,31,29860,15
2011,177.0,4.0,31,30570,14
2011,177.0,4.0,27,34830,14
2011,177.0,4.0,27,32320,14
2011,177.0,4.0,31,33080,14
2015,178.0,4.0,32,29735,10
2015,178.0,4.0,32,25650,10
2015,178.0,4.0,30,27400,10
2015,168.0,4.0,31,23450,10
2015,178.0,4.0,30,31485,10
2016,178.0,4.0,29,27540,9
2016,178.0,4.0,32,25790,9
2016,178.0,4.0,32,29995,9
2016,168.0,4.0,31,23590,9
2016,178.0,4.0,29,31745,9
2017,168.0,4.0,29,23600,8
2001,130.0,4.0,31,12340,24
2002,130.0,4.0,31,14315,23
2002,130.0,4.0,31,12815,23
2002,110.0,4.0,32,15015,23
2002,130.0,4.0,31,13860,23
2002,110.0,4.0,32,14090,23
2003,130.0,4.0,30,13205,22
2003,130.0,4.0,30,14355,22
2003,130.0,4.0,30,14810,22
2002,350.0,8.0,21,89825,23
2003,350.0,8.0,21,90825,22
2004,350.0,8.0,21,93225,21
1990,140.0,8.0,22,2000,35
2000,122.0,4.0,32,2000,25
2000,95.0,4.0,33,2000,25
2000,122.0,4.0,31,2000,25
2000,122.0,4.0,31,2000,25
2001,122.0,4.0,30,14199,24
2001,122.0,4.0,30,16499,24
2001,122.0,4.0,30,15499,24
2001,122.0,4.0,30,14999,24
2001,122.0,4.0,30,16699,24
2001,122.0,4.0,30,15699,24
2001,122.0,4.0,32,13699,24
2001,122.0,4.0,30,15799,24
2001,122.0,4.0,32,13199,24
2001,122.0,4.0,30,14699,24
2001,122.0,4.0,30,15899,24
2001,122.0,4.0,32,14199,24
2001,122.0,4.0,32,14899,24
2001,122.0,4.0,31,14699,24
2001,122.0,4.0,32,13999,24
2001,122.0,4.0,32,14499,24
2001,122.0,4.0,30,15199,24
2002,122.0,4.0,32,13299,23
2002,122.0,4.0,30,16799,23
2002,122.0,4.0,31,14799,23
2002,122.0,4.0,30,14299,23
2002,122.0,4.0,31,13799,23
2002,122.0,4.0,30,14799,23
2002,122.0,4.0,30,16599,23
2002,122.0,4.0,30,15299,23
2002,122.0,4.0,32,14299,23
2002,122.0,4.0,30,15799,23
2001,201.0,6.0,18,27700,24
2001,201.0,6.0,18,26200,24
2002,201.0,6.0,18,26200,23
2002,201.0,6.0,18,27700,23
2003,201.0,6.0,18,26200,22
2003,201.0,6.0,18,27700,22
2017,400.0,6.0,39,91900,8
2017,400.0,6.0,39,91900,8
2011,276.0,6.0,27,64000,14
2011,276.0,6.0,26,65500,14
2013,276.0,6.0,26,66800,12
2013,345.0,6.0,26,77100,12
2013,345.0,6.0,26,78600,12
2013,276.0,6.0,26,68300,12
2014,345.0,6.0,26,78750,11
2014,276.0,6.0,26,68750,11
2014,345.0,6.0,26,79980,11
2014,276.0,6.0,26,69980,11
2008,297.0,6.0,24,31900,17
2008,297.0,6.0,23,36850,17
2008,297.0,6.0,23,33300,17
2008,297.0,6.0,24,35450,17
2009,297.0,6.0,23,35200,16
2009,297.0,6.0,23,37400,16
2009,297.0,6.0,24,36000,16
2009,297.0,6.0,24,33800,16
2010,297.0,6.0,24,33800,15
2010,297.0,6.0,23,37400,15
2010,297.0,6.0,23,35200,15
2010,297.0,6.0,24,36000,15
1992,81.0,4.0,33,2000,33
1992,81.0,4.0,30,2000,33
1992,81.0,4.0,30,2000,33
1992,81.0,4.0,33,2000,33
1993,81.0,4.0,30,2000,32
1993,81.0,4.0,33,2000,32
1993,81.0,4.0,33,2000,32
1993,81.0,4.0,30,2000,32
1994,81.0,4.0,33,2000,31
1994,81.0,4.0,33,2000,31
1994,81.0,4.0,33,2000,31
2009,257.0,4.0,26,74995,16
2009,240.0,4.0,26,65690,16
2010,240.0,4.0,26,65690,15
2011,240.0,4.0,26,65690,14
2011,257.0,4.0,26,70750,14
2011,257.0,4.0,26,74950,14
2011,297.0,6.0,24,35200,14
2011,297.0,6.0,24,36600,14
2011,297.0,6.0,24,37400,14
2011,297.0,6.0,24,38800,14
2012,297.0,6.0,24,38100,13
2012,297.0,6.0,24,37200,13
2012,297.0,6.0,24,35800,13
2012,297.0,6.0,24,39500,13
2013,325.0,6.0,25,36900,12
2013,325.0,6.0,24,38300,12
2013,325.0,6.0,25,39250,12
2013,325.0,6.0,24,40650,12
2016,365.0,6.0,20,58185,9
2016,365.0,6.0,21,62025,9
2016,365.0,6.0,21,62985,9
2016,365.0,6.0,22,59375,9
2016,365.0,6.0,20,66025,9
2016,365.0,6.0,21,57795,9
2016,365.0,6.0,20,60835,9
2016,365.0,6.0,20,64945,9
2016,365.0,6.0,22,45435,9
2016,365.0,6.0,20,63375,9
2016,365.0,6.0,20,48360,9
2016,365.0,6.0,22,60335,9
2016,365.0,6.0,21,48145,9
2016,365.0,6.0,20,62295,9
2016,365.0,6.0,22,55145,9
2016,365.0,6.0,20,51070,9
2016,365.0,6.0,22,41135,9
2016,365.0,6.0,20,47330,9
2016,365.0,6.0,20,44055,9
2016,365.0,6.0,21,44410,9
2017,365.0,6.0,20,58021,8
2017,365.0,6.0,20,49150,8
2017,365.0,6.0,20,62590,8
2017,365.0,6.0,21,63307,8
2017,365.0,6.0,20,65957,8
2017,365.0,6.0,20,58410,8
2017,365.0,6.0,21,46225,8
2017,365.0,6.0,21,59940,8
2017,365.0,6.0,19,51861,8
2017,365.0,6.0,19,61061,8
2017,365.0,6.0,19,65510,8
2017,365.0,6.0,20,66347,8
2017,365.0,6.0,20,62860,8
2017,365.0,6.0,20,48936,8
2017,365.0,6.0,21,55370,8
2017,365.0,6.0,19,68996,8
2008,292.0,8.0,19,31320,17
2008,292.0,8.0,19,31320,17
2008,210.0,6.0,19,30015,17
2008,210.0,6.0,19,27925,17
2008,210.0,6.0,20,25400,17
2008,292.0,8.0,20,28800,17
2008,210.0,6.0,19,30015,17
2008,292.0,8.0,20,26710,17
2008,210.0,6.0,20,27490,17
2008,292.0,8.0,19,29235,17
2009,292.0,8.0,21,31145,16
2009,210.0,6.0,20,29835,16
2009,210.0,6.0,19,28510,16
2009,292.0,8.0,19,33670,16
2009,292.0,8.0,19,33670,16
2009,210.0,6.0,20,29835,16
2009,292.0,8.0,19,29820,16
2009,292.0,8.0,21,31145,16
2009,292.0,8.0,21,27295,16
2009,210.0,6.0,19,32360,16
2009,210.0,6.0,20,25985,16
2009,210.0,6.0,19,32360,16
2010,210.0,6.0,20,33065,15
2010,210.0,6.0,19,35590,15
2010,210.0,6.0,20,28210,15
2010,210.0,6.0,19,35590,15
2010,210.0,6.0,19,30735,15
2001,203.0,6.0,18,24055,24
2001,203.0,6.0,20,21035,24
2002,203.0,6.0,20,24615,23
2002,203.0,6.0,18,24240,23
2002,203.0,6.0,20,21220,23
2002,203.0,6.0,18,26075,23
2002,203.0,6.0,20,22265,23
2002,203.0,6.0,20,23055,23
2002,203.0,6.0,18,27780,23
2002,203.0,6.0,18,25285,23
2003,203.0,6.0,19,23835,22
2003,203.0,6.0,18,25565,22
2003,203.0,6.0,19,22545,22
2003,203.0,6.0,19,25595,22
2003,203.0,6.0,18,28760,22
2003,203.0,6.0,17,24890,22
2003,203.0,6.0,18,26915,22
2003,203.0,6.0,20,21870,22
2015,290.0,6.0,24,33000,10
2015,290.0,6.0,23,40200,10
2015,290.0,6.0,24,38200,10
2015,290.0,6.0,23,32700,10
2015,290.0,6.0,24,30700,10
2015,365.0,6.0,22,43100,10
2015,290.0,6.0,23,35000,10
2016,290.0,6.0,23,35400,9
2016,290.0,6.0,24,41300,9
2016,365.0,6.0,22,52970,9
2016,365.0,6.0,22,43500,9
2016,290.0,6.0,24,31050,9
2016,290.0,6.0,23,33050,9
